bookID,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher,book_genre,genres.children,"genres.comics, graphic","genres.fantasy, paranormal",genres.fiction,"genres.history, historical fiction, biography","genres.mystery, thriller, crime",genres.non-fiction,genres.poetry,genres.romance,genres.young-adult,Months_Until_Today,co-authors,author_rating,book_format,audio 0 book 1
19126,From Far Away  Vol. 01,Kyoko Hikawa,4.31,1591165997,9781591165996,eng,200,5827,125,2004-11-09,VIZ Media,"genres.fantasy, paranormal",0,0,1,0,0,0,0,0,0,0,226,Trina Robbins/Yuko Sawada/Walden Wong,4.34,book,1
19129,Silos  Politics and Turf Wars: A Leadership Fable about Destroying the Barriers That Turn Colleagues Into Competitors,Patrick Lencioni,4.05,0787976385,9780787976385,eng,224,2677,166,2006-02-01,Jossey-Bass,genres.non-fiction,0,0,0,0,0,0,1,0,0,0,211,,3.94,book,1
19134,Moral Politics: How Liberals and Conservatives Think,George Lakoff,4.03,0226467716,9780226467719,eng,471,1260,130,2002-05-01,University Of Chicago Press,genres.non-fiction,0,0,0,0,0,0,1,0,0,0,256,,4.0,book,1
19136,El misterio de Salem's Lot,Stephen King,4.02,8484504794,9788484504795,spa,509,16,3,2002-12-17,Plaza & Janes Editores  S.A.,"genres.mystery, thriller, crime",0,0,0,0,0,1,0,0,0,0,249,Marta I. Guastavino,4.01,book,1
19137,'Salem's Lot,Stephen King,4.02,0451098277,9780451098276,eng,817,18,3,1976-08-01,Signet,"genres.mystery, thriller, crime",0,0,0,0,0,1,0,0,0,0,565,,4.01,book,1
19144,Prodigal Blues,Gary A. Braunbeck,4.25,1587671093,9781587671098,eng,304,221,28,2006-05-01,Cemetery Dance Publications,"genres.mystery, thriller, crime",0,0,0,0,0,1,0,0,0,0,208,Deena Warner,3.86,book,1
19148,The Divine Comedy  Vol. I: Inferno,Dante Alighieri,4.0,0140444416,9780140444414,eng,432,305,19,1984-11-28,Penguin Classics,genres.poetry,0,0,0,0,0,0,0,1,0,0,466,Mark Musa,4.02,book,1
19152,The Divine Comedy I: Hell,Dante Alighieri,4.0,0140440062,9780140440065,eng,347,696,75,2005-01-27,Penguin Classics,genres.poetry,0,0,0,0,0,0,0,1,0,0,224,Dorothy L. Sayers,4.02,book,1
19155,The Divine Comedy  Vol. 1: Inferno,Dante Alighieri,4.0,0142437220,9780142437223,eng,432,2172,166,2003-02-27,Penguin Classics,genres.poetry,0,0,0,0,0,0,0,1,0,0,247,Mark Musa,4.02,book,1
19163,Inferno,Dante Alighieri,4.0,0553213393,9780553213393,eng,396,1075,86,2004-08-03,Bantam Books,genres.poetry,0,0,0,0,0,0,0,1,0,0,229,Allen Mandelbaum/Barry Moser/Gabriel Marruzzo/Laury Magnus,4.02,book,1
19164,Purgatorio (La Divina Commedia #2),Dante Alighieri,4.02,0195087453,9780195087451,ita,704,15675,244,2004-04-08,Oxford University Press  USA,genres.poetry,0,0,0,0,0,0,0,1,0,0,233,Robert M. Durling,4.02,book,1
19166,The Portable Dante,Dante Alighieri,4.22,0142437549,9780142437544,eng,654,278,38,2003-07-29,Penguin Books,genres.poetry,0,0,0,0,0,0,0,1,0,0,242,Mark Musa,4.02,book,1
19171,Purgatorio (The Divine Comedy  #2),Dante Alighieri,4.02,055321344X,9780553213447,eng,413,460,33,2004-08-03,Bantam Books,genres.poetry,0,0,0,0,0,0,0,1,0,0,229,Allen Mandelbaum/Laury Magnus/Anthony Oldcorn/Daniel Feldman/Barry Moser,4.02,book,1
19172,The Divine Comedy  Vol. 3: Paradise,Dante Alighieri,3.95,0140444432,9780140444438,eng,433,378,32,1986-07-31,Penguin Classics,genres.fiction,0,0,0,1,0,0,0,0,0,0,446,Mark Musa,4.02,book,1
19173,The Divine Comedy  Vol. 2: Purgatory,Dante Alighieri,4.02,0140444424,9780140444421,eng,399,764,49,1985-05-30,Penguin Classics,genres.poetry,0,0,0,0,0,0,0,1,0,0,460,Mark Musa,4.02,book,1
19176,Vita Nuova,Dante Alighieri,3.87,0253201624,9780253201621,eng,210,67,10,1973-04-22,Indiana University Press,genres.fiction,0,0,0,1,0,0,0,0,0,0,605,Mark Musa,4.02,book,1
19178,The Rime of the Ancient Mariner and Other Poems,Samuel Taylor Coleridge,3.94,0486272664,9780486272665,eng,76,3058,78,1992-09-18,Dover Publications,genres.poetry,0,0,0,0,0,0,0,1,0,0,372,Stanley Appelbaum,3.95,book,1
19179,Beowulf,Unknown,3.44,0451527402,9780451527400,eng,160,2753,150,1999-09-01,Signet Classics,genres.fiction,0,0,0,1,0,0,0,0,0,0,288,Burton Raffel,3.58,book,1
19180,Beowulf: A Dual-Language Edition,Unknown,3.44,1400096227,9781400096220,eng,464,246,32,2006-02-14,Anchor,genres.fiction,0,0,0,1,0,0,0,0,0,0,211,Howell D. Chickering,3.58,book,1
19181,Beowulf: A New Telling,Robert Nye,3.5,0440905605,9780440905608,eng,94,1690,326,1982-03-15,Dell,"genres.fantasy, paranormal",0,0,1,0,0,0,0,0,0,0,498,,3.51,book,1
19182,Beowulf,Michael Morpurgo,3.85,0763632066,9780763632069,eng,96,51,8,2006-10-24,Candlewick Press,genres.children,1,0,0,0,0,0,0,0,0,0,203,Michael Foreman,4.06,book,1
19199,The Spirit Level: Poems,Seamus Heaney,4.14,0374525110,9780374525118,eng,82,94,12,1997-04-10,Farrar  Straus and Giroux,genres.poetry,0,0,0,0,0,0,0,1,0,0,317,,3.49,book,1
19243,New Selected Poems 1966-1987,Seamus Heaney,4.19,0571143725,9780571143726,eng,246,356,19,2002-03-04,Faber and Faber,genres.poetry,0,0,0,0,0,0,0,1,0,0,258,,3.49,book,1
19282,The Odyssey,Homer,3.76,1857150945,9781857150940,eng,509,48,3,1992-10-08,Everyman,genres.fiction,0,0,0,1,0,0,0,0,0,0,371,Robert Fitzgerald/Seamus Heaney,3.78,book,1
19290,Paradise Lost,John Milton,3.82,0393962938,9780393962932,eng,688,421,40,1993-03-17,W. W. Norton & Company,genres.poetry,0,0,0,0,0,0,0,1,0,0,366,Scott Elledge,3.83,book,1
19293,Tolkien: The Illustrated Encyclopaedia,David Day,4.13,0684839792,9780684839790,eng,288,3965,25,1996-09-01,Touchstone,"genres.fantasy, paranormal",0,0,1,0,0,0,0,0,0,0,324,,4.06,book,1
19295,Ten Days to Self-Esteem,David D. Burns,3.96,0688094554,9780688094553,eng,336,436,19,1999-03-17,William Morrow Paperbacks,genres.non-fiction,0,0,0,0,0,0,1,0,0,0,294,,3.96,book,1
19298,The Swords of Night and Day (The Drenai Saga  #11),David Gemmell,4.32,0552146781,9780552146784,eng,640,6954,93,2005-04-01,Corgi,"genres.fantasy, paranormal",0,0,1,0,0,0,0,0,0,0,221,,4.21,book,1
19302,Pippi Longstocking,Astrid Lindgren,4.13,0142402494,9780142402498,eng,160,147067,2558,2005-04-21,Puffin Books,genres.children,1,0,0,0,0,0,0,0,0,0,221,Florence Lamborn/Louis S. Glanzman,4.45,book,1
19307,Pippi in the South Seas,Astrid Lindgren,4.11,0670557110,9780670557110,eng,126,15193,173,1959-09-18,Viking Books for Young Readers,genres.children,1,0,0,0,0,0,0,0,0,0,768,Gerry Bothmer,4.45,book,1
19308,Pippi Goes on Board,Astrid Lindgren,4.12,0140309594,9780140309591,eng,140,10399,156,1977-02-24,Puffin Books,genres.children,1,0,0,0,0,0,0,0,0,0,559,Florence Lamborn/Nancy Seligsohn,4.45,book,1
19311,The Children of Noisy Village,Astrid Lindgren,4.29,014032609X,9780140326093,eng,128,5920,205,1988-02-02,Puffin Books,genres.children,1,0,0,0,0,0,0,0,0,0,427,Ilon Wikland/Florence Lamborn,4.45,book,1
19312,The Brothers Lionheart,Astrid Lindgren,4.36,1930900244,9781930900240,eng,231,20235,453,2004-12-31,Purple House Press,genres.children,1,0,0,0,0,0,0,0,0,0,225,Ilon Wikland/Jill M. Morgan,4.45,book,1
19313,Christmas in Noisy Village,Astrid Lindgren,4.18,0140503447,9780140503449,eng,32,830,41,1981-10-29,Puffin Books,genres.children,1,0,0,0,0,0,0,0,0,0,503,Ilon Wikland/Florence Lamborn,4.45,book,1
19314,Ronia  the Robber's Daughter,Astrid Lindgren,4.3,0140317201,9780140317206,eng,176,16327,444,1985-02-05,Puffin Books,genres.children,1,0,0,0,0,0,0,0,0,0,463,Patricia Crampton,4.45,book,1
19315,Happy Times in Noisy Village,Astrid Lindgren,4.3,1883937663,9781883937669,eng,128,600,35,2003-07-01,Ignatius Press,genres.children,1,0,0,0,0,0,0,0,0,0,242,Ilon Wikland/Florence Lamborn,4.45,book,1
19316,Pippi Calzaslargas (Pippi Calzaslargas  #1),Astrid Lindgren,4.13,8426131921,9788426131928,spa,137,85,14,2005-07-01,Editorial Juventud,genres.children,1,0,0,0,0,0,0,0,0,0,218,Blanca Ríos/Richard Kennedy,4.45,book,1
19318,The Tomten,Astrid Lindgren,4.24,0698115910,9780698115910,eng,32,1599,109,1997-10-06,The Putnam & Grosset Group,genres.children,1,0,0,0,0,0,0,0,0,0,311,Harald Wiberg,4.45,book,1
19319,Lotta on Troublemaker Street,Astrid Lindgren,3.98,0689846738,9780689846731,eng,55,1429,24,2001-10-01,Aladdin Paperbacks,genres.children,1,0,0,0,0,0,0,0,0,0,263,Robin Preiss Glasser,4.45,book,1
19321,The Tale of Peter Rabbit,Beatrix Potter,4.18,0723247706,9780723247708,eng,72,188842,1575,2002-03-07,Warne,genres.children,1,0,0,0,0,0,0,0,0,0,258,,4.2,book,1
19331,Beatrix Potter's Journal,Beatrix Potter,4.36,0723258058,9780723258056,eng,32,350,42,2006-10-19,Warne,genres.non-fiction,0,0,0,0,0,0,1,0,0,0,203,,4.2,book,1
19333,The World of Peter Rabbit (Original Peter Rabbit  Books 1-23),Beatrix Potter,4.62,0723257639,9780723257639,eng,1072,220,14,2006-05-04,Warne,genres.children,1,0,0,0,0,0,0,0,0,0,208,,4.2,book,1
19335,Beatrix Potter: A Life in Nature,Linda Lear,4.03,0312369344,9780312369347,eng,584,1328,184,2007-01-09,St. Martin's Press,genres.non-fiction,0,0,0,0,0,0,1,0,0,0,200,,3.97,book,1
19337,The Tale of the Flopsy Bunnies,Beatrix Potter,4.19,072324779X,9780723247791,eng,58,5209,130,2002-03-07,Warne,genres.children,1,0,0,0,0,0,0,0,0,0,258,,4.2,book,1
19347,Treasure Island,Chris Tait,3.83,1402713185,9781402713187,eng,160,798,39,2005-03-01,Sterling,genres.children,1,0,0,0,0,0,0,0,0,0,222,Robert Louis Stevenson/Lucy Corvino/Arthur Pober,4.03,book,1
19350,The Epic of Gilgamesh,Anonymous,3.68,0848805011,9780848805012,eng,127,39,6,1976-06-01,Amereon Limited,genres.poetry,0,0,0,0,0,0,0,1,0,0,567,N.K. Sandars,4.15,book,1
19351,The Epic of Gilgamesh,Anonymous,3.68,0141026286,9780141026282,eng,120,54162,1368,2006-05-04,Penguin Books Limited,genres.poetry,0,0,0,0,0,0,0,1,0,0,208,N.K. Sandars,4.15,book,1
19352,The Epic of Gilgamesh,Anonymous,3.68,0804717117,9780804717113,eng,122,314,42,1989-08-01,Stanford University Press,genres.poetry,0,0,0,0,0,0,0,1,0,0,409,Maureen Kovacs,4.15,book,1
19354,The Gilgamesh Epic and Old Testament Parallels,Alexander Heidel,3.95,0226323986,9780226323985,eng,280,58,8,1963-09-15,Phoenix Books/University of Chicago Press (IL),"genres.history, historical fiction, biography",0,0,0,0,1,0,0,0,0,0,720,,3.64,book,1
19361,The Scarlet Letter and Other Writings,Nathaniel Hawthorne,3.59,0393956539,9780393956535,eng,443,237,17,1978-02-01,W. W. Norton & Company,genres.fiction,0,0,0,1,0,0,0,0,0,0,547,Eugene Hudson Long/Seymour L. Gross/Richard C. Beatty/Sculley Bradley/Richmond Croom Beatty,3.83,book,1
19370,The Adventures of Huckleberry Finn,Mark Twain,3.82,1402726007,9781402726002,eng,305,364,27,2006-10-28,Sterling,genres.fiction,0,0,0,1,0,0,0,0,0,0,203,Scott McKowen/Arthur Pober,4.05,book,1
19371,The Adventures of Huckleberry Finn,Mark Twain,3.82,0141439645,9780141439648,eng,394,1980,66,2003-01-30,Penguin Books,genres.fiction,0,0,0,1,0,0,0,0,0,0,248,Peter Coveney,4.05,book,1
19377,Collected Tales  Sketches  Speeches  & Essays 1852–1890,Mark Twain,4.29,0940450364,9780940450363,eng,1120,67,6,1992-10-15,Library of America,genres.fiction,0,0,0,1,0,0,0,0,0,0,371,Louis J. Budd,4.05,book,1
19381,Candide,Voltaire,3.77,0393960587,9780393960587,fre,224,695,55,1991-03-19,W. W. Norton and Company,genres.fiction,0,0,0,1,0,0,0,0,0,0,390,Robert M. Adams,3.77,book,1
19382,Candide and Other Stories (World's Classics),Voltaire,3.94,0192807269,9780192807267,eng,301,3368,101,2006-07-06,Oxford University Press,genres.fiction,0,0,0,1,0,0,0,0,0,0,206,Roger Pearson,3.77,book,1
19384,Candide: or  Optimism,Voltaire,3.77,0812972015,9780812972016,eng,144,221,29,2005-10-11,Modern Library,genres.fiction,0,0,0,1,0,0,0,0,0,0,215,Peter Constantine/Diane Johnson,3.77,book,1
19386,Candide and Related Writings,Voltaire,3.8,0872205460,9780872205468,fre,190,114,10,2000-09-15,Hackett Publishing Company  Inc.,genres.fiction,0,0,0,1,0,0,0,0,0,0,276,David Wootton,3.77,book,1
19390,Philosophical Dictionary,Voltaire,4.09,014044257X,9780140442571,eng,400,1394,45,1979-09-27,Penguin Classics,genres.non-fiction,0,0,0,0,0,0,1,0,0,0,528,Theodore Besterman,3.77,book,1
19393,What Is Goth?,Aurelio Voltaire,4.1,1578633222,9781578633227,eng,96,466,31,2004-08-01,Weiser Books,genres.non-fiction,0,0,0,0,0,0,1,0,0,0,229,,4.17,book,1
19396,The Picture of Dorian Gray,Oscar Wilde,4.08,0321427130,9780321427137,eng,352,123,10,2006-10-01,Pearson,genres.fiction,0,0,0,1,0,0,0,0,0,0,203,Andrew Elfenbein,4.09,book,1
19397,The Real Trial of Oscar Wilde,Merlin Holland,4.04,000715805X,9780007158058,eng,384,189,14,2004-10-05,Harper Perennial,genres.non-fiction,0,0,0,0,0,0,1,0,0,0,227,,4.45,book,1
19398,Complete Shorter Fiction,Oscar Wilde,4.15,0192833766,9780192833761,eng,288,1192,26,1998-03-05,Oxford University Press,genres.fiction,0,0,0,1,0,0,0,0,0,0,306,Isobel Murray,4.09,book,1
19399,The Unmasking of Oscar Wilde,Joseph Pearce,4.25,1586170260,9781586170264,eng,412,112,13,2005-06-15,Ignatius Press,"genres.history, historical fiction, biography",0,0,0,0,1,0,0,0,0,0,219,,4.11,book,1
19400,The Decline and Fall of the Roman Empire,Edward Gibbon,3.98,0375758119,9780375758119,eng,1312,9320,292,2003-08-12,Modern Library,"genres.history, historical fiction, biography",0,0,0,0,1,0,0,0,0,0,241,Daniel J. Boorstin/Giovanni Battista Piranesi/Hans-Friedrich Mueller,4.02,book,1
19401,The Decline and Fall of the Roman Empire,Edward Gibbon,3.98,0345478843,9780345478849,eng,1258,32,8,2003-03-01,Modern Library,"genres.history, historical fiction, biography",0,0,0,0,1,0,0,0,0,0,246,Daniel J. Boorstin/Hans-Friedrich Mueller/Giovanni Battista Piranesi,4.02,book,1
19403,The Decline and Fall of the Roman Empire,Edward Gibbon,3.98,0753818817,9780753818817,eng,680,35,4,2005-08-04,Phoenix,"genres.history, historical fiction, biography",0,0,0,0,1,0,0,0,0,0,217,Hugh Trevor-Roper,4.02,book,1
19409,The Christians and the Fall of Rome (Great Ideas),Edward Gibbon,3.56,0143036246,9780143036241,eng,96,217,20,2005-09-06,Penguin,"genres.history, historical fiction, biography",0,0,0,0,1,0,0,0,0,0,216,,4.02,book,1
19412,They Cage the Animals at Night,Jennings Michael Burch,4.32,0451159411,9780451159410,eng,304,7999,670,1985-10-01,Signet,genres.non-fiction,0,0,0,0,0,0,1,0,0,0,455,,4.3,book,1
19413,The Quilter's Homecoming (Elm Creek Quilts  #10),Jennifer Chiaverini,4.04,0743260228,9780743260220,eng,320,3865,248,2007-04-10,Simon  Schuster,genres.fiction,0,0,0,1,0,0,0,0,0,0,197,,3.84,book,1
19416,Absolutely Normal Chaos,Sharon Creech,3.92,0330397818,9780330397810,eng,201,28,3,2007-09-07,MacMillan Children's Books,genres.fiction,0,0,0,1,0,0,0,0,0,0,192,,3.94,book,1
19428,The Abominable Snowman Doesn't Roast Marshmallows (The Adventures of the Bailey School Kids  #50),Debbie Dadey,3.82,0439650372,9780439650373,eng,96,402,19,2005-03-01,Scholastic Paperbacks,genres.children,1,0,0,0,0,0,0,0,0,0,222,Marcia Thornton Jones,3.81,book,1
19430,Santa Claus Doesn't Mop Floors (The Adventures of the Bailey School Kids  #3),Debbie Dadey,3.75,0590444778,9780590444774,eng,80,1146,42,1991-10-01,Scholastic Paperbacks,genres.children,1,0,0,0,0,0,0,0,0,0,383,Marcia Thornton Jones/John Steven Gurney,3.81,book,1
19432,Angels Don't Know Karate (The Adventures Of The Bailey School Kids  #23),Debbie Dadey,3.8,0590849026,9780590849029,eng,67,741,26,1996-11-01,Scholastic,genres.children,1,0,0,0,0,0,0,0,0,0,322,Marcia Thornton Jones/John Steven Gurney,3.81,book,1
19433,Werewolves Don't Run for President (The Adventures of the Bailey School Kids  #49),Debbie Dadey,3.84,0439650364,9780439650366,eng,96,262,14,2004-10-01,Scholastic Paperbacks,genres.children,1,0,0,0,0,0,0,0,0,0,227,Marcia Thornton Jones/John Steven Gurney,3.81,book,1
19435,Vampires Don't Wear Polka Dots (The Adventures of the Bailey School Kids  #1),Debbie Dadey,3.81,059043411X,9780590434119,eng,80,6983,215,1991-01-01,Scholastic Paperbacks,genres.children,1,0,0,0,0,0,0,0,0,0,392,Marcia Thornton Jones/John Steven Gurney,3.81,book,1
19436,Werewolves Don't Go to Summer Camp (The Adventures of the Bailey School Kids  #2),Debbie Dadey,3.82,0590440616,9780590440615,eng,96,2175,76,1991-07-01,Scholastic Paperbacks,genres.children,1,0,0,0,0,0,0,0,0,0,386,Marcia Thornton Jones/John Steven Gurney,3.81,book,1
19437,Phantoms Don't Drive Sports Cars (The Adventures of the Bailey School Kids  #32),Debbie Dadey,3.76,0590189824,9780590189828,eng,80,408,18,1998-09-01,Scholastic Paperbacks,genres.children,1,0,0,0,0,0,0,0,0,0,300,Marcia Thornton Jones/John Steven Gurney,3.81,book,1
19439,My Perfect Life (Confessions of a Teenage Drama Queen  #2),Dyan Sheldon,3.32,076362828X,9780763628284,eng,208,460,39,2005-03-03,Candlewick Press,genres.young-adult,0,0,0,0,0,0,0,0,0,1,222,,3.34,book,1
19444,Be Happy or I'll Scream!: My Deranged Quest for the Perfect Husband  Family  and Life,Sheri Lynch,3.71,0312342349,9780312342340,eng,240,162,34,2007-02-06,St. Martin's Griffin,genres.non-fiction,0,0,0,0,0,0,1,0,0,0,199,,3.73,book,1
19448,All-American Girl (All-American Girl  #1),Meg Cabot,3.74,0064472779,9780064472777,eng,398,59683,1728,2003-07-22,HarperTrophy,genres.young-adult,0,0,0,0,0,0,0,0,0,1,242,,3.8,book,1
19452,Ready or Not (All-American Girl  #2),Meg Cabot,3.4,0060724501,9780060724504,eng,238,22149,737,2005-08-01,HarperCollins Publishers,genres.young-adult,0,0,0,0,0,0,0,0,0,1,217,,3.8,book,1
19456,Ready or Not (All-American Girl  #2),Meg Cabot,3.4,0786282827,9780786282821,eng,238,86,8,2006-04-12,Thorndike Press,genres.young-adult,0,0,0,0,0,0,0,0,0,1,209,,3.8,book,1
19462,The Perfect Score (It's All About Attitude #5),Julie Kenner,3.24,0373792735,9780373792733,eng,240,110,9,2006-07-25,Harlequin,genres.romance,0,0,0,0,0,0,0,0,1,0,206,,3.71,book,1
19469,The Face on the Milk Carton (Janie Johnson  #1),Caroline B. Cooney,3.73,038532328X,9780385323284,eng,192,49975,2360,1996-04-13,Delacorte Press,genres.young-adult,0,0,0,0,0,0,0,0,0,1,329,,3.68,book,1
19474,Teen Angst? Naaah...,Ned Vizzini,3.9,044023767X,9780440237679,eng,279,3146,270,2002-08-13,Laurel Leaf Library,genres.young-adult,0,0,0,0,0,0,0,0,0,1,253,,4.08,book,1
19475,It's Kind of a Funny Story,Ned Vizzini,4.13,0786851961,9780786851966,eng,444,704,111,2006-04-01,Disney-Hyperion,genres.young-adult,0,0,0,0,0,0,0,0,0,1,209,,4.08,book,1
19476,Be More Chill,Ned Vizzini,3.68,0786809965,9780786809967,eng,287,9836,1202,2005-09-01,Disney-Hyperion,genres.young-adult,0,0,0,0,0,0,0,0,0,1,216,,4.08,book,1
19483,Collected Prose: Autobiographical Writings  True Stories  Critical Essays  Prefaces  and Collaborations with Artists,Paul Auster,4.04,031242468X,9780312424688,eng,528,273,20,2005-03-01,Picador,genres.non-fiction,0,0,0,0,0,0,1,0,0,0,222,,3.82,book,1
19484,Hand to Mouth: A Chronicle of Early Failure,Paul Auster,3.62,0312422326,9780312422325,eng,176,1575,89,2003-08-01,Picador,genres.non-fiction,0,0,0,0,0,0,1,0,0,0,241,,3.82,book,1
19485,The Book of Illusions,Paul Auster,3.85,0571212182,9780571212187,eng,336,486,57,2003-09-04,Faber and Faber,genres.fiction,0,0,0,1,0,0,0,0,0,0,240,,3.82,book,1
19487,City of Glass: The Graphic Novel,Paul Karasik,3.93,0571226337,9780571226337,eng,144,1628,66,2005-02-03,Faber & Faber,"genres.comics, graphic",0,1,0,0,0,0,0,0,0,0,223,David Mazzucchelli/Paul Auster/Art Spiegelman,3.94,book,1
19496,Moonraker,Ian Fleming,3.74,0141187565,9780141187563,eng,247,120,13,2004-06-03,Penguin Books  Limited (UK),genres.fiction,0,0,0,1,0,0,0,0,0,0,231,,3.67,book,1
19498,Moonraker's Bride,Madeleine Brent,4.31,0285620649,9780285620643,eng,352,2281,302,1973-01-01,Souvenir Press,genres.romance,0,0,0,0,0,0,0,0,1,0,608,,4.11,book,1
19501,Eat  Pray  Love,Elizabeth Gilbert,3.55,0143038419,9780143038412,eng,368,1362264,47620,2007-02-01,Riverhead Books,genres.non-fiction,0,0,0,0,0,0,1,0,0,0,199,,3.54,book,1
19503,Eat  Pray  Love: One Woman's Search for Everything Across Italy  India and Indonesia,Elizabeth Gilbert,3.55,1415926697,9781415926697,eng,13,112,41,2006-09-01,Books on Tape,genres.non-fiction,0,0,0,0,0,0,1,0,0,0,204,,3.54,audio,0
19506,The World as Will and Representation  Vol. 1,Arthur Schopenhauer,4.19,0486217612,9780486217611,eng,534,7475,126,1966-06-01,Dover Publications,genres.non-fiction,0,0,0,0,0,0,1,0,0,0,687,Judith Norman/E.F.J. Payne/Alistair Welchman/Christropher Janaway,4.02,book,1
19508,The Schopenhauer Cure,Irvin D. Yalom,4.22,0060938102,9780060938109,eng,358,9550,455,2006-01-03,Harper Perennial Modern Classics,genres.fiction,0,0,0,1,0,0,0,0,0,0,212,,4.17,book,1
19510,Essays and Aphorisms,Arthur Schopenhauer,4.17,0140442278,9780140442274,eng,240,6222,169,1976-08-26,Penguin Classics,genres.non-fiction,0,0,0,0,0,0,1,0,0,0,565,R.J. Hollingdale,4.02,book,1
19511,Essay on the Freedom of the Will,Arthur Schopenhauer,4.15,0486440117,9780486440118,eng,128,379,20,2005-05-06,Dover Publications,genres.non-fiction,0,0,0,0,0,0,1,0,0,0,220,Konstantin Kolenda,4.02,book,1
19512,Schopenhauer: A Very Short Introduction,Christopher Janaway,3.81,0192802593,9780192802590,eng,137,346,26,2002-02-21,Oxford University Press,genres.non-fiction,0,0,0,0,0,0,1,0,0,0,259,,3.83,book,1
19528,The Mandarins,Simone de Beauvoir,4.14,0007203942,9780007203949,eng,752,3250,194,2005-05-03,Harper Perennial,genres.fiction,0,0,0,1,0,0,0,0,0,0,220,Leonard M. Friedman,4.05,book,1
19531,Les Mandarins: Tome 2,Simone de Beauvoir,4.2,2070367703,9782070367702,fre,500,98,10,1972-06-09,Folio,genres.fiction,0,0,0,1,0,0,0,0,0,0,615,,4.05,book,1
19534,The Brothers K,David James Duncan,4.38,055337849X,9780553378498,eng,645,12703,1665,1996-06-01,Dial Press Trade Paperback,genres.fiction,0,0,0,1,0,0,0,0,0,0,327,,4.29,book,1
19542,Where the Wild Things Are,Maurice Sendak,4.22,0060254920,9780060254926,eng,40,8704,483,2012-12-26,HarperCollins,genres.children,1,0,0,0,0,0,0,0,0,0,129,,4.2,book,1
19552,Essentials of Classic Italian Cooking,Marcella Hazan,4.16,039458404X,9780394584041,eng,704,15222,163,1992-10-27,Knopf Publishing Group,genres.non-fiction,0,0,0,0,0,0,1,0,0,0,371,Karin Kretschmann,4.23,book,1
19560,The Italians: A Full-Length Portrait Featuring Their Manners and Morals,Luigi Barzini,3.83,0684825007,9780684825007,eng,352,578,41,1996-07-03,Touchstone,genres.non-fiction,0,0,0,0,0,0,1,0,0,0,326,Joan Emerson,3.76,book,1
19564,The Lost Lunar Baedeker: Poems of Mina Loy,Mina Loy,4.17,0374525072,9780374525071,eng,256,1469,63,1997-04-08,Farrar  Straus and Giroux,genres.poetry,0,0,0,0,0,0,0,1,0,0,317,Roger L. Conover,4.15,book,1
19571,Paris Was Yesterday  1925-1939,Janet Flanner,3.85,0156709902,9780156709903,eng,264,257,33,1988-04-18,Mariner Books,genres.non-fiction,0,0,0,0,0,0,1,0,0,0,425,Irving Drutman,3.93,book,1
19578,Lost Boy Lost Girl,Peter Straub,3.48,0449149919,9780449149911,eng,368,4017,296,2004-09-28,Ballantine Books,genres.fiction,0,0,0,1,0,0,0,0,0,0,228,,4.03,book,1
19580,Shadowland,Peter Straub,3.91,0425188221,9780425188224,eng,468,10293,253,2003-03-04,Berkley,genres.fiction,0,0,0,1,0,0,0,0,0,0,246,,4.03,book,1
19581,Ghost Story,Peter Straub,3.95,0671685635,9780671685638,eng,567,61330,1520,1989-09-01,Pocket Books / Simon & Schuster  Inc.,genres.fiction,0,0,0,1,0,0,0,0,0,0,408,,4.03,book,1
19593,Floating Dragon,Peter Straub,3.84,0425189643,9780425189641,eng,595,10727,140,2003-08-05,Berkley,genres.fiction,0,0,0,1,0,0,0,0,0,0,241,,4.03,book,1
19595,The Color of Water: A Black Man's Tribute to His White Mother,James McBride,4.09,159448192X,9781594481925,eng,328,1597,157,2006-02-07,Riverhead Books,genres.non-fiction,0,0,0,0,0,0,1,0,0,0,211,,4.0,book,1
19596,Color: A Natural History of the Palette,Victoria Finlay,3.78,0812971426,9780812971422,eng,464,61033,558,2003-12-30,Random House Trade Paperbacks,genres.non-fiction,0,0,0,0,0,0,1,0,0,0,237,,3.77,book,1
19599,Vincent's Colors,Vincent van Gogh,4.16,0811850994,9780811850995,eng,48,329,49,2005-09-29,Chronicle Books,genres.children,1,0,0,0,0,0,0,0,0,0,216,Metropolitan Museum of Art/William Lach,4.03,book,1
19605,Flinx's Folly (Pip & Flinx #9),Alan Dean Foster,3.94,0345450396,9780345450395,eng,288,1755,21,2004-09-28,Del Rey,genres.fiction,0,0,0,1,0,0,0,0,0,0,228,,3.82,book,1
19610,Chilly Scenes of Winter,Ann Beattie,3.91,0679732349,9780679732341,eng,288,1045,100,1991-01-02,Vintage,genres.fiction,0,0,0,1,0,0,0,0,0,0,392,,3.67,book,1
19613,What Life Was Like in the Realm of Elizabeth: England  AD 1533-1603 (What Life Was Like),Time-Life Books,3.72,0783554567,9780783554563,eng,144,59,7,1999-05-24,Time Life Medical,"genres.history, historical fiction, biography",0,0,0,0,1,0,0,0,0,0,292,,3.89,book,1
19614,What Life Was Like In the Age of Chivalry: Medieval Europe  AD 800-1500 (What Life Was Like),Denise Dersin,3.77,0783554516,9780783554518,eng,168,126,12,1999-05-24,Time Life Medical,"genres.history, historical fiction, biography",0,0,0,0,1,0,0,0,0,0,292,,3.86,book,1
